,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4406,Forest Glen,41.983,-87.75,Mariano's Fresh Market,41.97950414023683,-87.75750160217285,Grocery Store
4407,Forest Glen,41.983,-87.75,Mother Clucker's,41.97541,-87.75231,BBQ Joint
4408,Forest Glen,41.983,-87.75,Mr V's Pizza,41.97726055336655,-87.75447377246421,Pizza Place
4409,Forest Glen,41.983,-87.75,La Bagh Woods (Cook County Forest Preserve),41.978634788827435,-87.74415493011475,Park
4410,Forest Glen,41.983,-87.75,Whole Foods Market,41.99069760831139,-87.7486219906842,Grocery Store
4411,Forest Glen,41.983,-87.75,Chase Bank,41.97850478385666,-87.75741845369339,Bank
4412,Forest Glen,41.983,-87.75,Seafood City,41.973225166349536,-87.74588063316332,Grocery Store
4413,Forest Glen,41.983,-87.75,May I Have This Dance,41.976148101894175,-87.75347357274659,Dance Studio
4414,Forest Glen,41.983,-87.75,Himshikhar Restaurant,41.99086159353953,-87.74815151888365,Indian Restaurant
4415,Forest Glen,41.983,-87.75,Valley Line Trail (Sauganash Trail),41.987640237688176,-87.7369390998587,Trail
4416,Forest Glen,41.983,-87.75,Yellow Rose Cafe,41.98390827108404,-87.76630975288673,American Restaurant
4417,Forest Glen,41.983,-87.75,Jollibee,41.973175605995216,-87.74588517763077,Filipino Restaurant
4418,Forest Glen,41.983,-87.75,Sauganash Park,41.98827362,-87.73747117,Park
4419,Forest Glen,41.983,-87.75,Colletti's,41.98522,-87.7679,American Restaurant
4420,Forest Glen,41.983,-87.75,Target,41.975174,-87.74471,Big Box Store
4421,Forest Glen,41.983,-87.75,Mini palapita,41.9707440067079,-87.74453915071211,Burrito Place
4422,Forest Glen,41.983,-87.75,Starbucks,41.975206,-87.746443,Coffee Shop
4423,Forest Glen,41.983,-87.75,GearclubDirect,41.97333197954121,-87.74387154593902,Music Store
4424,Forest Glen,41.983,-87.75,Rabbit's,41.9751743,-87.75215940000001,Bar
4425,Forest Glen,41.983,-87.75,Billy Caldwell Golf Course,41.992250770530184,-87.75699973638704,Golf Course
4426,Forest Glen,41.983,-87.75,Eden's,41.99124915849554,-87.74810085956658,Fast Food Restaurant
4427,Forest Glen,41.983,-87.75,Starbucks,41.994296882616304,-87.74858391114822,Coffee Shop
4428,Forest Glen,41.983,-87.75,Baskin-Robbins,41.97342739385783,-87.74826949694159,Ice Cream Shop
4429,Forest Glen,41.983,-87.75,Subway,41.97333679779023,-87.74832417316549,Sandwich Place
4430,Forest Glen,41.983,-87.75,Dunkin',41.973397876173124,-87.74829932333091,Donut Shop
4431,Forest Glen,41.983,-87.75,Highway To Chicago,41.979736231363276,-87.74662680940051,Moving Target
4432,Forest Glen,41.983,-87.75,Alside,41.981640983333335,-87.75846559785992,Furniture / Home Store
4433,Forest Glen,41.983,-87.75,Sauganash Old Treaty Elm,41.98533435109472,-87.74078077692755,Plaza
4434,Forest Glen,41.983,-87.75,El Pueblito,41.9749952,-87.7482936,Taco Place
4435,Forest Glen,41.983,-87.75,Valbona Beauty Salon,41.975076,-87.75182,Cosmetics Shop
4436,Forest Glen,41.983,-87.75,Irene C Hernandez Family Picnic Area,41.975974163746784,-87.74132406667312,Picnic Area
4437,Forest Glen,41.983,-87.75,Red Ribbon Bakeshop,41.973213562916136,-87.74588619565581,Bakery
4438,Forest Glen,41.983,-87.75,Sauganash Grill,41.993506,-87.748662,Restaurant
4439,Forest Glen,41.983,-87.75,C5,41.972761,-87.744365,Dance Studio
4440,Forest Glen,41.983,-87.75,Indian Road Woods (Cook County Forest Preserve),41.98852819113273,-87.76423246075262,Trail
4441,Forest Glen,41.983,-87.75,Roberts Square Park,41.97191087204803,-87.75883197784424,Park
4442,Forest Glen,41.983,-87.75,Gompers Park Field House,41.975490481158026,-87.73586683398972,Gym
4443,Avondale,41.9389,-87.71,Revolution Brewing,41.94222346967773,-87.70821031484117,Brewery
4444,Avondale,41.9389,-87.71,Joong Boo Market,41.94197585567613,-87.71219065299127,Supermarket
4445,Avondale,41.9389,-87.71,First Ascent Climbing & Fitness,41.945198561004474,-87.7103101333329,Climbing Gym
4446,Avondale,41.9389,-87.71,ALDI,41.93983282634026,-87.71184669574723,Grocery Store
4447,Avondale,41.9389,-87.71,Honey Butter Fried Chicken,41.942677991438565,-87.70285415016502,Fried Chicken Joint
4448,Avondale,41.9389,-87.71,Five Below,41.9395913,-87.7115049,Discount Store
4449,Avondale,41.9389,-87.71,The Salsa Truck,41.940090333547246,-87.7081762870846,Food Truck
4450,Avondale,41.9389,-87.71,Ignite Gaming Lounge,41.94213290317626,-87.70225901902936,Gaming Cafe
4451,Avondale,41.9389,-87.71,Lost Lake,41.93206794967808,-87.70719468527864,Tiki Bar
4452,Avondale,41.9389,-87.71,SmallBar,41.935603129165656,-87.70518669117605,Bar
4453,Avondale,41.9389,-87.71,Kuma's Corner,41.93948751753597,-87.7003295432136,Burger Joint
4454,Avondale,41.9389,-87.71,Belmont Snack Shop,41.93920081145226,-87.71286839000037,Diner
4455,Avondale,41.9389,-87.71,Hopewell Brewing Company,41.93145820033206,-87.7113259658366,Brewery
4456,Avondale,41.9389,-87.71,The Dill Pickle Food Coop,41.93101580502697,-87.71096261991124,Organic Grocery
4457,Avondale,41.9389,-87.71,Jam,41.933567772391314,-87.70735989604569,Breakfast Spot
4458,Avondale,41.9389,-87.71,Chief O'Neill's Pub & Restaurant,41.94451565894042,-87.70554429158776,Pub
4459,Avondale,41.9389,-87.71,Bruges Brothers,41.938483031066376,-87.70646822249142,Food Truck
4460,Avondale,41.9389,-87.71,Staropolska Restaurant,41.93623150594313,-87.71925726065636,Eastern European Restaurant
4461,Avondale,41.9389,-87.71,Chiya Chai,41.931535617055566,-87.71147555817222,Café
4462,Avondale,41.9389,-87.71,Arabesque Dance & Fitness,41.939581,-87.70583,Dance Studio
4463,Avondale,41.9389,-87.71,Dante's Pizzeria,41.93251155198366,-87.71289284716393,Pizza Place
4464,Avondale,41.9389,-87.71,La Cocina,41.93388666641774,-87.7075181415857,Mexican Restaurant
4465,Avondale,41.9389,-87.71,Parachute,41.94485110173613,-87.7063307823816,Korean Restaurant
4466,Avondale,41.9389,-87.71,Sleeping Village,41.93932349232814,-87.72127663238905,Concert Hall
4467,Avondale,41.9389,-87.71,DMen Tap,41.93932779989485,-87.69971594047398,German Restaurant
4468,Avondale,41.9389,-87.71,Logan Theatre,41.92984398075828,-87.7087861174388,Indie Movie Theater
4469,Avondale,41.9389,-87.71,The Beer Temple,41.93914751470286,-87.69786504208719,Beer Store
4470,Avondale,41.9389,-87.71,Cafe Con Leche,41.930452098076884,-87.70963196033523,Latin American Restaurant
4471,Avondale,41.9389,-87.71,Same Day Cafe,41.92989890177015,-87.70735955143489,Café
4472,Avondale,41.9389,-87.71,Brew & Grow,41.9474594598311,-87.70779143195415,Hobby Shop
4473,Avondale,41.9389,-87.71,Capone's Liquor & Food,41.94809834120928,-87.71128272730873,Liquor Store
4474,Avondale,41.9389,-87.71,Longman & Eagle,41.930117319140486,-87.70722735226109,New American Restaurant
4475,Avondale,41.9389,-87.71,The Bakery at Fat Rice,41.93204881240802,-87.70217071251523,Bakery
4476,Avondale,41.9389,-87.71,Intelligentsia Coffee Bar,41.92977820743028,-87.70847643906521,Coffee Shop
4477,Avondale,41.9389,-87.71,OSB at L&E,41.93010298916194,-87.70704867011507,Gastropub
4478,Avondale,41.9389,-87.71,Pisolino,41.93939299363671,-87.69741888114099,Italian Restaurant
4479,Avondale,41.9389,-87.71,Athletic Field Park,41.94661205935464,-87.7167534828186,Park
4480,Avondale,41.9389,-87.71,Ryuu Asian BBQ,41.93144614592872,-87.71136959699574,Japanese Restaurant
4481,Avondale,41.9389,-87.71,Tacos Tequilas,41.93435846674232,-87.71598133746643,Mexican Restaurant
4482,Avondale,41.9389,-87.71,Sunday Dinner Club Event Space,41.94264718242614,-87.70287264449483,Restaurant
4483,Avondale,41.9389,-87.71,Mr. Pollo,41.939414789437265,-87.70386995659494,South American Restaurant
4484,Avondale,41.9389,-87.71,Bric-a-Brac Records & Collectibles,41.932103922590024,-87.70733513411328,Thrift / Vintage Store
4485,Avondale,41.9389,-87.71,Late Bar,41.93932961491168,-87.71625286284103,Bar
4486,Avondale,41.9389,-87.71,Logan Square Farmers Market,41.92825063818568,-87.70479982788844,Farmers Market
4487,Avondale,41.9389,-87.71,Lula Café,41.927746625918466,-87.70705775217938,Café
4488,Avondale,41.9389,-87.71,La Nonna,41.94291574531451,-87.72008642526814,Argentinian Restaurant
4489,Avondale,41.9389,-87.71,The Old Plank,41.930193,-87.709661,Sports Bar
4490,Avondale,41.9389,-87.71,Webster's Wine Bar,41.928847955026626,-87.7069266911414,Wine Bar
4491,Avondale,41.9389,-87.71,Billy Sunday,41.92793168533553,-87.70656675934453,Cocktail Bar
4492,Avondale,41.9389,-87.71,Passion House Coffee Roasters,41.92940530545282,-87.70737901262595,Coffee Shop
4493,Avondale,41.9389,-87.71,FoodSmart,41.93193188410204,-87.71307515868682,Grocery Store
4494,Avondale,41.9389,-87.71,Superkhana International,41.931809,-87.704818,Indian Restaurant
4495,Avondale,41.9389,-87.71,Cellar Door Provisions,41.93202764019788,-87.70368232290548,Café
4496,Avondale,41.9389,-87.71,Chicago Skyline,41.92815685713914,-87.70273011712356,Scenic Lookout
4497,Avondale,41.9389,-87.71,Ludlow Liquors,41.935657704452034,-87.69759478057851,Bar
4498,Avondale,41.9389,-87.71,Café Tola,41.94272204752738,-87.69804795234025,Mexican Restaurant
4499,Avondale,41.9389,-87.71,Red Star Food and Liquor,41.9306336293785,-87.70993822107947,Food & Drink Shop
4500,Avondale,41.9389,-87.71,El Cid #2,41.9297556281864,-87.7072332866658,Burrito Place
4501,Avondale,41.9389,-87.71,Olive Garden,41.94629493732636,-87.71709870725151,Italian Restaurant
4502,Avondale,41.9389,-87.71,Logan Square - IL Centennial Monument,41.92837752813394,-87.70699244805844,Plaza
4503,Avondale,41.9389,-87.71,Daisies,41.92722309355669,-87.70418640280162,New American Restaurant
4504,Avondale,41.9389,-87.71,City Lit,41.92720449595027,-87.70695076379516,Bookstore
4505,Avondale,41.9389,-87.71,Elastic Arts,41.932561799393554,-87.71347555111103,Art Gallery
4506,Avondale,41.9389,-87.71,Vaudezilla Studios,41.93925184894001,-87.71810282925686,Dance Studio
4507,Avondale,41.9389,-87.71,Logan Boulevard,41.926447765612764,-87.70760338491252,Park
4508,Avondale,41.9389,-87.71,Reno,41.92915967432794,-87.70749347846545,Italian Restaurant
4509,Avondale,41.9389,-87.71,Jaiyen Sushi and Noodle,41.93935854458182,-87.69766811372816,Asian Restaurant
4510,Avondale,41.9389,-87.71,Dollar Tree,41.945653248556724,-87.70124294592351,Discount Store
4511,Avondale,41.9389,-87.71,Historic Logan Square,41.92644807073224,-87.7075936810998,Historic Site
4512,Avondale,41.9389,-87.71,Wolfbait & B-Girls,41.928178226329756,-87.70612349027088,Boutique
4513,Avondale,41.9389,-87.71,Unity Park,41.929654255499514,-87.71236678755166,Park
4514,Avondale,41.9389,-87.71,Caravanserai,41.93924,-87.70042,Coffee Shop
4515,Avondale,41.9389,-87.71,Diversey Wine,41.931816999999995,-87.70354300000001,Wine Shop
4516,Avondale,41.9389,-87.71,Brew Brew Coffee and Tea,41.93192159769767,-87.72338684153289,Coffee Shop
4517,Avondale,41.9389,-87.71,Gorilla Sushi  Bar,41.930875978615134,-87.71026055520063,Sushi Restaurant
4518,Avondale,41.9389,-87.71,Comfort Station,41.928551347749504,-87.70633056619387,Art Gallery
4519,Avondale,41.9389,-87.71,Chicago Ink Tattoo & Body Piercing,41.93920640746224,-87.72429585456848,Tattoo Parlor
4520,Avondale,41.9389,-87.71,Bialystok's,41.93190498711086,-87.71928563427329,Bar
4521,Avondale,41.9389,-87.71,Saba Italian Bar And Kitchen,41.93049821688969,-87.70967942888096,Italian Restaurant
4522,Avondale,41.9389,-87.71,Target,41.94589487395117,-87.70205497741699,Big Box Store
4523,Avondale,41.9389,-87.71,Freegeek Chicago,41.93197109203571,-87.71277034737408,Electronics Store
4524,Avondale,41.9389,-87.71,the Ladies Room,41.932043897813315,-87.70231448378583,Cocktail Bar
4525,Avondale,41.9389,-87.71,Art + Science Barbershop,41.92795,-87.705177,Health & Beauty Service
4526,Avondale,41.9389,-87.71,The Harding Tavern,41.93086919703157,-87.71043448738607,Pub
4527,Avondale,41.9389,-87.71,Carniceria Guanajuato,41.93869733946105,-87.6979143465245,Grocery Store
4528,Avondale,41.9389,-87.71,Buzz: Coffee Roaster And Bakery,41.93174919046362,-87.71151086150242,Coffee Shop
4529,Avondale,41.9389,-87.71,Avondale Coffee Club,41.9391,-87.697685,Coffee Shop
4530,Avondale,41.9389,-87.71,Chipotle Mexican Grill,41.94578588649546,-87.70913422485143,Mexican Restaurant
4531,Avondale,41.9389,-87.71,Mini Mott,41.92815355332621,-87.70474555924099,Fast Food Restaurant
4532,Avondale,41.9389,-87.71,White Castle,41.94686626548763,-87.70844288244567,Fast Food Restaurant
4533,Avondale,41.9389,-87.71,Four Letter Word Coffee,41.93211114907447,-87.70348377766055,Coffee Shop
4534,Avondale,41.9389,-87.71,Masa Azul,41.93201070452664,-87.70015053670892,Latin American Restaurant
4535,Avondale,41.9389,-87.71,Enterprise Rent-A-Car,41.9363769633641,-87.70720056709052,Rental Car Location
4536,Avondale,41.9389,-87.71,Friendship Chinese Restaurant,41.93259113106177,-87.71339239490709,Chinese Restaurant
4537,Avondale,41.9389,-87.71,Kurowski Sausage Shop,41.935257,-87.71811300000002,Grocery Store
4538,Avondale,41.9389,-87.71,Shop 1021,41.92991562110629,-87.70878937553631,Gift Shop
4539,Avondale,41.9389,-87.71,Outdoor Grill,41.94069630816026,-87.72627355117594,American Restaurant
4540,Avondale,41.9389,-87.71,Panda Express,41.946471490532815,-87.70217830042992,Chinese Restaurant
4541,Avondale,41.9389,-87.71,La Boulangerie,41.927966548845944,-87.70579034315392,Bakery
4542,Avondale,41.9389,-87.71,The Walk In,41.93073650772135,-87.71010137477751,Bar
4543,Edison Park,42.01,-87.81,Nick's Drive-In,42.012273899409394,-87.80702374375218,Greek Restaurant
4544,Edison Park,42.01,-87.81,Brooks (Oscar) Park,42.010524227417875,-87.81023534450706,Park
4545,Edison Park,42.01,-87.81,Salon M,42.01583537970686,-87.80428487275151,Salon / Barbershop
4546,Edison Park,42.01,-87.81,Tony's Italian Deli and Subs,42.00288174430382,-87.81644343079547,Deli / Bodega
4547,Edison Park,42.01,-87.81,Niles Waterfall,42.011845967135265,-87.8010893588082,Plaza
4548,Edison Park,42.01,-87.81,Siam Treasure,42.01152928805264,-87.80683033742632,Thai Restaurant
4549,Edison Park,42.01,-87.81,Zia's Trattoria,42.0026971730105,-87.81601305313666,Italian Restaurant
4550,Edison Park,42.01,-87.81,Starbucks,42.01161261,-87.80060273,Coffee Shop
4551,Edison Park,42.01,-87.81,Smiley Nails & Spa,42.011596000000004,-87.818989,Nail Salon
4552,Edison Park,42.01,-87.81,Kiddie Kingdom,42.01590618147094,-87.80441673134466,Arcade
4553,Edison Park,42.01,-87.81,The Curragh,42.00290221573807,-87.81636106216152,Pub
4554,Edison Park,42.01,-87.81,Nonno Pino's,42.00313232344503,-87.81688573349373,Italian Restaurant
4555,Edison Park,42.01,-87.81,Firewater Saloon,42.002468299562906,-87.81637806881753,Bar
4556,Edison Park,42.01,-87.81,Chicken Inn,42.0179962,-87.80715850000001,Fried Chicken Joint
4557,Edison Park,42.01,-87.81,Café Touché,42.003467,-87.817173,French Restaurant
4558,Edison Park,42.01,-87.81,Morrison Roadhouse,42.01519872547204,-87.80637339658665,Bar
4559,Edison Park,42.01,-87.81,Happy Foods,42.00437698154531,-87.81855668812668,Grocery Store
4560,Edison Park,42.01,-87.81,Whole Foods Market,42.01078455664627,-87.82500285098065,Grocery Store
4561,Edison Park,42.01,-87.81,Giordano's,42.0031491,-87.81631718,Pizza Place
4562,Edison Park,42.01,-87.81,The Original Pancake House,42.01002037159417,-87.8279460066877,Breakfast Spot
4563,Edison Park,42.01,-87.81,Potbelly Sandwich Shop,42.0101688534887,-87.82741424821569,Sandwich Place
4564,Edison Park,42.01,-87.81,The Wip Theater,42.001992,-87.815409,Theater
4565,Edison Park,42.01,-87.81,Panera Bread,42.010366,-87.82779,Bakery
4566,Edison Park,42.01,-87.81,Oberweis Ice Cream & Dairy Store,42.01020200000002,-87.8275707141035,Ice Cream Shop
4567,Edison Park,42.01,-87.81,Mug's Pizza & Ribs,42.012628787224955,-87.80697735950282,Pizza Place
4568,Edison Park,42.01,-87.81,Snappy Dog,42.00244081917451,-87.81555189512032,Hot Dog Joint
4569,Edison Park,42.01,-87.81,Dollar Tree,42.01362208664769,-87.80639843083225,Discount Store
4570,Edison Park,42.01,-87.81,Starbucks,42.010076206741154,-87.82812828843117,Coffee Shop
4571,Edison Park,42.01,-87.81,Moretti's Ristorante,42.002733480307604,-87.81756804979815,Italian Restaurant
4572,Edison Park,42.01,-87.81,Siam's House,42.0219639694069,-87.81048154613396,Thai Restaurant
4573,Edison Park,42.01,-87.81,Taco Burrito King,42.01190811944539,-87.7941589458552,Burrito Place
4574,Edison Park,42.01,-87.81,Dunkin',42.011580063405496,-87.80704793695446,Donut Shop
4575,Edison Park,42.01,-87.81,The UPS Store,42.0112644,-87.8071077,Shipping Store
4576,Edison Park,42.01,-87.81,Don Juan's,42.003342313461914,-87.81716298897936,Mexican Restaurant
4577,Edison Park,42.01,-87.81,Supercuts,42.011333,-87.80710699999999,Salon / Barbershop
4578,Edison Park,42.01,-87.81,Bowlero,42.014631971245905,-87.80318517790988,Bowling Alley
4579,Edison Park,42.01,-87.81,Playbook Sports Bar,42.00731443579472,-87.79677292001142,Sports Bar
4580,Edison Park,42.01,-87.81,Amici,42.01937479635653,-87.80832658451958,Italian Restaurant
4581,Edison Park,42.01,-87.81,SUBWAY,42.011333,-87.80710699999999,Sandwich Place
4582,Edison Park,42.01,-87.81,White Castle,42.01865968177984,-87.80701874149189,Fast Food Restaurant
4583,Edison Park,42.01,-87.81,XO Salon,42.009568445188975,-87.82688485209363,Salon / Barbershop
4584,Edison Park,42.01,-87.81,Pioneer Park,42.010222588498316,-87.80612584403082,Park
4585,Edison Park,42.01,-87.81,Elliott's Seafood Grille,42.002587099965936,-87.81594106818936,Seafood Restaurant
4586,Edison Park,42.01,-87.81,Massage Envy - Park Ridge,42.0098524,-87.8276092,Spa
4587,Edison Park,42.01,-87.81,Chipotle Mexican Grill,42.00996635631943,-87.82708822098829,Mexican Restaurant
4588,Edison Park,42.01,-87.81,Subway,42.01201378177574,-87.80078076440648,Sandwich Place
4589,Edison Park,42.01,-87.81,Taco Bell,42.018437151820535,-87.8063302270816,Fast Food Restaurant
4590,Edison Park,42.01,-87.81,Emerald Isle,42.0025058844822,-87.81580574355895,Bar
4591,Edison Park,42.01,-87.81,Jersey Mike's Subs,42.009473,-87.826432,Sandwich Place
4592,Edison Park,42.01,-87.81,Edison Park Inn,42.00240441455426,-87.81735064741036,Bar
4593,Edison Park,42.01,-87.81,U-Haul Moving & Storage of Niles,42.01984526687004,-87.80942631271296,Storage Facility
4594,Edison Park,42.01,-87.81,Cardinal Liquors,42.02213699925126,-87.81089256982317,Liquor Store
4595,Edison Park,42.01,-87.81,CVS pharmacy,42.011346516248935,-87.80045566155492,Pharmacy
4596,Edison Park,42.01,-87.81,PNC Bank,41.99709,-87.8065606,Bank
4597,Edison Park,42.01,-87.81,Dunkin',41.99764529689482,-87.80832830915176,Donut Shop
4598,Edison Park,42.01,-87.81,Wendy’s,42.0128483923162,-87.80626282848971,Fast Food Restaurant
4599,Edison Park,42.01,-87.81,Jiffy Lube,42.011966428582745,-87.80698667746464,Automotive Shop
4600,Edison Park,42.01,-87.81,Shell,42.00706460358125,-87.79641245495581,Gas Station
4601,Edison Park,42.01,-87.81,Spartan Bros.,42.011333,-87.80710699999999,Food & Drink Shop
4602,Edison Park,42.01,-87.81,Lone Tree Manor,42.02139176799171,-87.8100289357608,Eastern European Restaurant
4603,Edison Park,42.01,-87.81,White Eagle Banquet Hall,42.00520248674645,-87.79466926127643,Eastern European Restaurant
4604,Edison Park,42.01,-87.81,Balance Healing Center,42.011683000000005,-87.81822,Spa
4605,Edison Park,42.01,-87.81,Touhy And Overhill CTA bus Terminal,42.01121667,-87.81851418,Bus Station
4606,Edison Park,42.01,-87.81,Avenues to Independence Thrift Shoppe,42.01138908864458,-87.81907968948282,Thrift / Vintage Store
4607,Edison Park,42.01,-87.81,Arirang Korean Restaurant,42.021871493725094,-87.80264681614601,Korean Restaurant
4608,Edison Park,42.01,-87.81,World Wide Liqour,42.00318908691406,-87.81636047363281,Liquor Store
4609,Edison Park,42.01,-87.81,Nuovo Nails and Salon,42.003078,-87.817178,Cosmetics Shop
4610,Edison Park,42.01,-87.81,Monument Park,42.0038559958331,-87.81909616373125,Park
4611,Edison Park,42.01,-87.81,Metra - Edison Park,42.00245700924544,-87.8179490505707,Train Station
4612,Edison Park,42.01,-87.81,"Schmeisser's Sausage, Inc",42.020231,-87.808307,Deli / Bodega
4613,Edison Park,42.01,-87.81,CN Medical Aesthetics,42.009708404541016,-87.82561492919922,Spa
4614,Edison Park,42.01,-87.81,TCF Bank,42.0222531552323,-87.8101050062196,Bank
4615,Edison Park,42.01,-87.81,Jonquil Terrace Park,42.02212540537683,-87.81606752975603,Park
4616,Edison Park,42.01,-87.81,Rocky Mountain Chocolate Factory,42.010601,-87.827914,Candy Store
4617,Edison Park,42.01,-87.81,Chicago Style Fitness,41.996656339670125,-87.8089151138116,Gym
4618,Edison Park,42.01,-87.81,Al's Italian Beef,42.01047134399414,-87.82799530029297,American Restaurant
4619,Edison Park,42.01,-87.81,Crossfit Park Ridge,41.9966137,-87.8084895,Gym / Fitness Center
4620,Roseland,41.71,-87.62,Dunkin',41.707544089441974,-87.61421669729557,Donut Shop
4621,Roseland,41.71,-87.62,Chase Bank,41.707862786496364,-87.62037840443475,Bank
4622,Roseland,41.71,-87.62,Dollar Tree,41.7072557142857,-87.6183014285714,Discount Store
4623,Roseland,41.71,-87.62,Sheldon Liquors,41.70726186433177,-87.61280453165786,Liquor Store
4624,Roseland,41.71,-87.62,Dunkin',41.7075012,-87.6141451,Donut Shop
4625,Roseland,41.71,-87.62,SUBWAY,41.70743631416419,-87.6170383661701,Sandwich Place
4626,Roseland,41.71,-87.62,AP Deli,41.6981347703247,-87.6210111610061,Sandwich Place
4627,Roseland,41.71,-87.62,Dollar General,41.707327,-87.631652,Discount Store
4628,Roseland,41.71,-87.62,White Castle,41.70697069098803,-87.61978707136151,Fast Food Restaurant
4629,Roseland,41.71,-87.62,Family Dollar,41.70764212361815,-87.62061200037365,Discount Store
4630,Roseland,41.71,-87.62,The Hotel Florence,41.69869142196748,-87.61084025314814,Hotel
4631,Roseland,41.71,-87.62,Walgreens,41.706909888214234,-87.62147625227954,Pharmacy
4632,Roseland,41.71,-87.62,gately stadium,41.70802632414806,-87.60301338299048,Football Stadium
4633,Roseland,41.71,-87.62,KFC,41.70745,-87.61786,Fried Chicken Joint
4634,Roseland,41.71,-87.62,Church's Chicken,41.70756971452633,-87.61826617736892,Fried Chicken Joint
4635,Roseland,41.71,-87.62,Checkers,41.721534000000005,-87.62007872883606,Fast Food Restaurant
4636,Roseland,41.71,-87.62,Judy's Bar & Grill,41.70750610974422,-87.61075392869289,Southern / Soul Food Restaurant
4637,Roseland,41.71,-87.62,Burger King,41.70745761728215,-87.61786043643946,Fast Food Restaurant
4638,Roseland,41.71,-87.62,Tommy's Chinese Restaurant,41.706965000000004,-87.619006,Chinese Restaurant
4639,Roseland,41.71,-87.62,Fish Market,41.70746818,-87.61700141,Fish Market
4640,Roseland,41.71,-87.62,Son of A Fish,41.70745849609375,-87.61698913574219,Food
4641,Roseland,41.71,-87.62,Market Fish II,41.70746,-87.61695999999999,Fish & Chips Shop
4642,Roseland,41.71,-87.62,Sammy's,41.707633,-87.616684,Fast Food Restaurant
4643,Roseland,41.71,-87.62,KFC,41.721739,-87.620211,Fried Chicken Joint
4644,Roseland,41.71,-87.62,Grocery Basket,41.707271,-87.613857,Grocery Store
4645,Roseland,41.71,-87.62,Taco Bell,41.721493708847554,-87.62506602870458,Fast Food Restaurant
4646,Roseland,41.71,-87.62,Burger King,41.722178631915746,-87.62007862329483,Fast Food Restaurant
4647,Roseland,41.71,-87.62,Sunrise Grill,41.707615134216425,-87.60862638941393,American Restaurant
4648,Roseland,41.71,-87.62,Smith (Wendell) Park,41.713896000000005,-87.631217,Park
4649,Roseland,41.71,-87.62,Metra - 103rd Street (Rosemoor),41.707145331546926,-87.60731964267869,Train Station
4650,Roseland,41.71,-87.62,Jones Convocation Center,41.71681879057707,-87.60935448672394,Basketball Stadium
4651,Roseland,41.71,-87.62,Dunkin',41.72204110607824,-87.62403224400715,Donut Shop
4652,Roseland,41.71,-87.62,IBJJF Chicago Open,41.71640933983433,-87.6087614017104,Athletics & Sports
4653,Roseland,41.71,-87.62,Gately (James) Park,41.709081279627604,-87.60512557441217,Park
4654,Roseland,41.71,-87.62,111th King Drive,41.699889452249,-87.61357591006191,Intersection
4655,Roseland,41.71,-87.62,Sharks Fish & Chicken,41.71258240946976,-87.60517861906119,Fried Chicken Joint
4656,Roseland,41.71,-87.62,Popeyes Louisiana Kitchen,41.722140539106405,-87.61451187498903,Fried Chicken Joint
4657,Roseland,41.71,-87.62,Abbott (Robert) Park,41.72161808379742,-87.62218952178955,Park
4658,Roseland,41.71,-87.62,Popeyes Louisiana Kitchen,41.707620374267634,-87.60831403200376,Fried Chicken Joint
4659,Roseland,41.71,-87.62,Currency Exchange,41.722409000000006,-87.623413,Currency Exchange
4660,Roseland,41.71,-87.62,CTA - Bus Stop 95th & King Drive,41.72201612282977,-87.61444602230354,Bus Stop
4661,Roseland,41.71,-87.62,Metra - 107th Street,41.6987028042089,-87.61083669334586,Train Station
4662,Roseland,41.71,-87.62,A. Phillip Randolph Pullman Porter Museum,41.705374,-87.60306899999999,History Museum
4663,Roseland,41.71,-87.62,Charlie's fresh market,41.721896,-87.62849,Convenience Store
4664,Roseland,41.71,-87.62,American Airlines Arena,41.711828590904176,-87.60212121807588,Basketball Court
4665,Riverdale,41.6541,-87.6124,Golden Gate Park,41.6590301928088,-87.61079549789429,Park
4666,Riverdale,41.6541,-87.6124,Rosebud Farms,41.658275,-87.608822,Grocery Store
4667,Riverdale,41.6541,-87.6124,Riverdale Pace Bus Turnaround,41.647736137178974,-87.6176922231176,Bus Station
4668,Riverdale,41.6541,-87.6124,Property Protectors TBC. LLC,41.6477077,-87.61867649999999,Construction & Landscaping
4669,Riverdale,41.6541,-87.6124,RR Crossing at 138th & Indiana Ave.,41.64451090684679,-87.61782648978938,Light Rail Station
4670,Riverdale,41.6541,-87.6124,Metra - Riverdale,41.64522228196528,-87.62400076487066,Train Station
4671,Riverdale,41.6541,-87.6124,Live Love No Regrets,41.643640999999995,-87.623038,Clothing Store
4672,Riverdale,41.6541,-87.6124,Roseland Little League South,41.66645192152885,-87.61963924889642,Baseball Field
4673,Gage Park,41.79,-87.69,Garifuna Flava - A Taste of Belize,41.77935920443903,-87.68692561848547,Caribbean Restaurant
4674,Gage Park,41.79,-87.69,Taquería Atotonilco,41.78998776407687,-87.70367177475838,Taco Place
4675,Gage Park,41.79,-87.69,Starbucks,41.793277772886995,-87.70334864084396,Coffee Shop
4676,Gage Park,41.79,-87.69,Walgreens,41.7940215,-87.7033718,Pharmacy
4677,Gage Park,41.79,-87.69,La Quebrada,41.80092136429358,-87.69425312402912,Mexican Restaurant
4678,Gage Park,41.79,-87.69,7-Eleven,41.7828350002614,-87.7027673227894,Convenience Store
